Cód. Negocio;Tipo Part. <sup>1<sup/>;Cons. id Part.;Núm. unidades;Valor unidad para las operaciones del día t;Valor fondo al cierre del día t;Núm. Invers.;Rentab. dia;Rentab. mes;Rentab. sem;Rentab. año
108387;5;1;48,753.38;$12,844.25;$626,200,344.90;16;13.219037;15.399993;17.53728;18.708742
110358;5;10;266,741.02;$16,248.81;$4,334,223,614.94;1;104.87062;24.89009;51.995132;62.223286
110358;5;4;148,441.68;$14,834.78;$2,202,099,399.11;1;102.34621;23.349077;50.12067;0
110358;5;1;55,878.60;$15,873.60;$886,994,460.61;20;100.861145;22.442547;49.017963;59.046352
110358;5;3;88,668.14;$15,928.86;$1,412,382,074.21;2;101.848755;23.045418;49.751244;0
110358;5;2;120,371.15;$15,926.47;$1,917,087,745.26;9;101.35374;22.743242;49.383785;59.436695
112335;5;3;167,375.59;$11,320.92;$1,894,845,522.97;3;7.019083;-4.981441;12.383479;12.150983
112335;5;1;84,762.93;$11,323.02;$959,772,563.35;48;6.494548;-5.44731;11.832724;11.601364
112335;5;2;148,214.12;$11,291.13;$1,673,505,338.25;9;6.756173;-5.214946;12.107427;11.8755
112335;5;4;97,054.87;$11,133.10;$1,080,521,145.75;1;7.283287;-4.746786;12.66089;0
112335;5;10;289,323.22;$11,568.85;$3,347,135,885.87;1;8.624068;-3.555956;14.068676;13.832713
112335;5;7;24,006.30;$11,307.14;$271,442,447.43;1;7.548797;-4.510972;12.939175;12.70578
112618;5;7;260,814.15;$11,920.72;$3,109,091,722.39;1;13.242045;16.413069;20.469269;17.34317
112618;5;3;147,572.26;$11,836.37;$1,746,720,066.66;2;11.844421;14.976417;18.982697;15.895072
112618;5;2;192,616.45;$11,809.50;$2,274,703,805.87;9;11.569015;14.69332;18.689762;15.609719
112618;5;1;65,925.10;$11,760.38;$775,304,198.76;25;11.294959;14.411611;18.396942;15.325121
113579;5;6;486,457.82;$11,379.69;$5,535,737,037.68;1;14.793336;19.03032;17.323895;0
113579;5;1;46,842.94;$11,074.63;$518,768,456.41;17;11.181017;15.285039;13.647999;0
113579;5;5;145,230.99;$11,189.36;$1,625,041,247.38;1;12.543207;16.69737;15.0243;0
113579;5;2;240,341.01;$11,096.25;$2,666,884,916.66;15;11.450818;15.564771;13.897692;0
113579;5;7;1,298,618.55;$11,379.69;$14,777,870,742.97;1;14.793335;19.03032;17.323895;0
113579;5;3;197,154.69;$11,119.75;$2,192,310,300.05;4;11.721928;15.84586;14.184965;0
115466;5;1;90,492.90;$11,999.46;$1,085,866,038.62;32;54.619614;16.76853;34.91782;0
115466;5;2;115,328.90;$11,958.16;$1,379,121,628.69;10;54.99908;17.055325;35.249058;0
115466;5;3;119,649.28;$11,975.25;$1,432,829,661.73;2;55.38041;17.343527;35.581924;0
115466;5;4;378,964.71;$11,992.40;$4,544,695,662.44;2;55.763615;17.63315;35.91643;0
115466;5;7;24,931.94;$12,051.26;$300,461,312.47;1;56.14871;17.9242;36.274536;0
115466;5;10;248,327.30;$12,109.33;$3,007,077,883.70;1;57.708282;19.102919;37.613968;0
115723;5;1;1,267,825.67;$11,211.30;$14,213,972,305.23;63;20.110037;20.92169;22.70689;0
115723;5;4;1,491,516.19;$11,317.92;$16,880,860,393.62;1;22.46407;23.291588;25.111677;0
115723;5;3;174,992.78;$11,161.76;$1,953,227,714.14;6;20.69004;21.505604;23.2994;0
117569;5;1;49,825.76;$10,187.45;$507,597,569.40;2;7.726704;9.175985;0;0
117569;5;4;38,647.89;$10,226.01;$395,213,686.15;2;8.520634;9.980567;0;0
117569;5;6;125,000;$10,268.37;$1,283,546,456.30;1;10.419316;11.90472;0;0
118816;5;4;1,859,869.91;$10,188.88;$18,949,984,163.16;1;13.23221;14.799925;0;0
118816;5;1;2,255,539.01;$10,154.11;$22,902,990,493.31;105;11.05517;12.592826;0;0
118816;5;3;223,536.14;$10,171.63;$2,273,726,590.81;5;11.591565;13.136628;0;0
34163;8;0;2,463,911.76;$10,882.56;$26,813,664,205.86;81;12.609358;10.167713;3.119347;3.714446
27283;8;0;235,664.46;$2,675.85;$630,603,168.86;2;3.619158;-25.79226;-15.156929;-13.767907
28403;8;0;3,270,441.17;$17,411.23;$56,942,419,004.90;24;0.002934;6.031474;54.84926;28.99591
28405;8;0;2,546,422.98;$16,430.71;$41,839,529,709.86;24;0.00612;4.371015;14.892116;11.78223
34630;8;0;175,294.79;$4,484.52;$786,112,698.17;3;5.080662;-9.007414;-6.357062;-6.39343
34644;8;0;57,246.35;$4,925.14;$281,946,244.90;2;3.855544;-16.425596;-10.064591;-9.75837
38802;8;0;1,567,852.75;$2,007.15;$3,146,920,879.56;24;0.064813;-32.33586;87.69982;-5.962142
50261;8;0;57,897.70;$234,866.13;$13,598,208,539.70;146;-0.173384;3.670206;2.363171;0.150546
50272;8;0;12,420,549.76;$4,293.00;$53,321,479,524.96;1;-0.170858;-0.126122;53.349056;19.008612
50276;8;0;7,131,860.95;$32,676.02;$233,040,821,412.86;12;0.532385;8.596738;-21.634317;-23.830084
50277;8;0;5,136,709.50;$3,705.99;$19,036,618,507.13;1;-0.486184;-0.057397;53.41921;19.10999
50278;8;0;7,066.50;$31,912.51;$225,509,590.33;1;0.532385;7.371472;-22.45463;-24.49982
50280;8;0;264,691,771,198.06;$0.26;$67,505,348,950.10;5;0.143221;-1.07857;181.26341;69.26537
50283;8;0;10,300,111.30;$15,504.46;$159,697,679,494.28;3;0.007454;-25.165323;-15.947086;-21.86015
50287;8;0;42,225,100.64;$247.73;$10,460,288,690.62;1;-17.579552;-5.811666;167.23804;57.766598
50304;8;0;2,680,596.08;$15,401.22;$41,284,463,357.53;79;0.001002;-0.048753;27.826622;10.826205
50410;8;0;6,718,823.53;$715.23;$4,805,507,717.26;4;4.132717;-100;-99.81939;-96.43013
50411;8;0;437,708.56;$625.93;$273,973,843.21;2;0.087742;-100;-99.85708;-96.826195
50439;8;0;3,789,876.03;$12,221.87;$46,319,366,452.96;45;-0.561336;5.378768;-9.450062;-2.798731
50518;8;0;99,241.26;$0.64;$63,915.52;2;2962658.2;11958.639;-58.73646;-99.671844
54582;8;0;3,560,132.63;$49,041.42;$174,593,952,833.35;1;0.005457;9.658372;30.536657;21.434479
58247;8;0;106,392,516,855.75;$17.30;$1,841,055,794,666.80;20;0.064531;19.182123;15.467105;15.488714
64114;5;2;1,894,487.14;$15,265.62;$28,920,526,086.65;7;0.064279;-6.901403;-52.349407;-37.201996
64114;5;1;7,118,845.02;$15,865.92;$112,947,040,798.97;3;0.064279;-2.751768;-51.356213;-36.045197
64114;5;3;1,007,197.86;$15,072.20;$15,180,686,688.28;4;0.064279;-2.885963;-53.69688;-35.629395
64129;8;0;1,556,825.15;$2,631.84;$4,097,319,209.56;3;0.675107;-14.123639;-94.12963;-83.85167
65869;8;0;7,704,541.27;$13,509.16;$104,081,883,729.25;29;0.075975;-1.003518;19.69768;19.940172
66289;8;0;51,637,108.05;$4,355.72;$224,916,937,052.62;13;0.033488;-34.346714;-38.138714;-23.791538
66652;8;0;192,288,409.63;$10,198.99;$1,961,147,355,455.64;3;0.010869;-0.076211;5.139623;-3.66056
66857;8;0;8,413,071.44;$31,754.60;$267,153,714,024.43;3;0.041116;8.222377;23.814827;17.947348
71191;8;0;2,172,462.60;$6,794.18;$14,760,099,228.74;13;0.003847;-23.830315;-49.590088;-41.868393
71323;5;2;23,269.60;$15,921.67;$370,490,978.02;3;-0.937274;-1.608216;18.362965;16.241064
71323;5;1;9,753,519.68;$15,921.67;$155,292,343,532.97;32;-0.937274;-1.608216;18.362965;16.241064
73317;8;0;1,563,772.82;$170,139.34;$266,059,273,641.20;1;-84.04522;20.171778;12.0967;8.172719
73493;8;0;7,760,695.87;$16,113.63;$125,053,009,466.13;32;1.61E-04;-0.040596;6.804085;9.796828
75716;8;0;103,961,311,236,430;$0.00;$5,432,995.05;1;0;0;0;0
75995;5;1;590,424.10;$1.13;$669,507.75;3;5.418295;-71.44192;-98.84487;162.62401
75995;5;2;1,026,215.79;$1.16;$1,185,780.74;1;5.418642;-71.441734;-98.84451;162.60435
88247;5;2;242,458.13;$10,360.67;$2,512,027,514.29;1;0;-0.633521;-0.247046;-0.193834
88247;5;3;943,772.03;$9,899.74;$9,343,095,864.50;20;0;-1.429089;-1.087134;-1.040335
88247;5;4;1,193,943.47;$10,269.65;$12,261,385,119.29;7;0;-0.61168;-0.149706;-0.077777
88247;5;1;122,497.96;$10,164.76;$1,245,161,859.20;1;0;-0.639023;-0.272673;-0.218555
89435;5;2;96,634,164.58;$74.05;$7,155,845,112.85;1;0.027874;0.064163;5.526907;8.684564
89435;5;4;260,363,249.51;$203.65;$53,023,111,935.54;2;0.027864;0.482685;5.78433;8.798593
89435;5;1;460,377,144.38;$74.19;$34,157,663,559.74;5;0.027863;0.239063;5.615833;8.626538
89435;5;19;42,647,980.41;$7,751.13;$330,569,929,066.67;5;0.028015;0.251124;6.374753;9.391496
89435;5;17;84,968,411.11;$2,998.37;$254,767,016,348.66;2;0.027961;0.770271;6.357919;9.306461
89435;5;8;137,742,834.02;$445.45;$61,357,857,537.10;3;0.027864;0.86744;6.039731;8.929257
89435;5;6;100,434,781.93;$203.81;$20,469,470,222.02;1;0.027841;0.886385;5.963503;8.840529
89435;5;7;111,732,751.07;$445.90;$49,821,219,645.68;1;0.027912;0.031354;5.667794;8.738056
89435;5;13;105,994,162.85;$1,731.53;$183,531,579,649.02;5;0.027946;0.041655;6.112608;9.108814
89854;5;2;446,604.04;$15,672.14;$6,999,241,989.05;3;0.080537;0.761842;4.42515;9.336654
89854;5;1;1,896,510.09;$15,684.58;$29,745,973,290.54;16;0.080537;1.264683;4.423386;9.334836
89854;5;3;151,088.26;$15,675.45;$2,368,376,153.54;2;0.080537;0.48667;4.424793;9.345521
90256;5;1;709,930.23;$23,198.09;$16,469,024,796.02;1;48.577816;1.99783;8.163736;11.684921
90256;5;2;8,439,143.89;$23,713.56;$200,122,157,229.12;1;48.577816;1.99783;8.163736;11.684921
94490;5;14;1,482,036.21;$10,951.00;$16,229,773,452.65;1;-3.48519;13.215111;18.090832;0
94490;5;15;1,049,006.38;$10,145.55;$10,642,746,608.40;2;-20.099274;5.60496;0;0
94490;5;5;552,618.74;$10,479.61;$5,791,230,185.68;3;-12.904734;8.239836;-4.763439;-3.658035
94490;5;10;2,223,054.32;$10,548.68;$23,450,289,676.66;2;-3.226348;13.938003;5.30379;0
94490;5;9;1,422,561.05;$10,778.17;$15,332,606,590.44;2;-11.647712;7.040751;6.750771;1.210906
94490;5;3;962,708.66;$10,272.52;$9,889,440,972.28;1;-19.531038;5.942639;7.142505;0
94490;5;4;14,515.45;$10,394.66;$150,883,122.11;2;0.105136;10.261471;-9.363082;-5.287448
95663;5;1;6,097,372.50;$16,258.28;$99,132,761,461.26;2;0.770768;-1.669508;-29.508553;-7.186026
95663;5;2;609.991;$16,251.85;$9,913,492.04;1;0.770777;-1.66951;-29.508512;-7.185093
99250;8;0;6,499,787.90;$13,388.03;$87,019,346,394.74;2;4.353967;27.199991;7.549073;3.500476
99251;8;0;31,347,896.15;$12,275.89;$384,823,264,597.74;2;1.239794;11.062175;9.142437;9.347824
102088;8;0;107,166.37;$441,346.20;$47,297,472,143.48;3;4.080329;4.530951;36.125057;47.53108
102362;5;2;62,032,315,189.32;$0.16;$9,971,743,901.42;1;-0.403445;-5.367617;-14.366779;-90.21046
102362;5;1;2,109,824,633.97;$1.88;$3,964,378,165.34;3;-0.403445;-5.84723;-10.322344;-92.90849
102363;5;2;12,906,454,952.51;$0.86;$11,042,592,016.02;3;-0.455874;-4.454965;-9.994614;-84.49927
102363;5;1;776,172,085,106.60;$0.16;$127,746,103,624.41;2;-0.455874;-2.316872;-1.503692;-90.66363
102363;5;3;165,213,506,178.21;$0.30;$50,348,346,281.76;2;-0.455874;-4.064978;-10.231476;-85.514305
102364;5;2;13,683,470.49;$9,796.37;$134,048,349,598.11;2;-0.315367;-4.759371;0;0
102364;5;1;4,164,636,160,550.59;$0.02;$67,519,336,391.92;3;-0.315367;-3.700107;-4.584539;-88.65473
104027;5;1;42,543,457.26;$12,731.29;$541,633,206,505.29;4;1.34E-04;12.359345;14.009628;13.631421
106232;5;1;43,898,934.66;$12,673.52;$556,353,864,222.65;3;5.90E-05;12.815527;14.608357;14.546498
109445;5;2;3,331,157.70;$10,032.10;$33,418,519,183.52;7;0.028843;-1.901774;-6.341295;-2.270778
109445;5;1;5,024,298.15;$10,234.60;$51,421,660,640.89;1;0.028843;-0.489309;-5.230735;-1.829055
110153;8;0;51,752,508.53;$5,170.87;$267,605,422,993.70;2;0.863658;6.842284;11.316763;8.824181
113190;8;0;7,124,329.83;$12,053.53;$85,873,340,254.25;4;0.007657;56.545692;20.65391;0
114155;5;1;9,229,687.32;$10,807.31;$99,748,053,651.68;2;1.50E-04;13.23651;15.395893;0
114991;5;1;846,761.38;$10,698.35;$9,058,952,163.64;2;0.010437;11.851365;12.627576;0
114991;5;3;100,000;$10,158.32;$1,015,832,192.35;1;0.010437;10.267472;0;0
117568;5;2;5,160,942.10;$10,373.17;$53,535,353,102.79;3;10.085242;11.949449;0;0
117755;5;1;12,362.76;$8,430.37;$104,222,662.40;1;0.350729;-3.35765;0;0
117755;5;2;1,236,236.67;$8,417.48;$10,405,996,319.71;1;0.350729;-5.158741;0;0
11286;5;34;15,713,871.46;$12,229.74;$192,176,492,925.32;76;9.781141;10.608975;12.368745;11.17257
11286;5;23;3,299,873.45;$14,075.22;$46,446,460,265.30;22;11.198038;12.036527;13.818946;12.607375
11286;5;35;4,112,051.61;$12,390.97;$50,950,438,635.45;1227;10.321819;11.153719;12.922131;11.720081
11286;5;31;289,001.56;$12,489.11;$3,609,372,966.56;22;10.648782;11.483141;13.25678;12.051177
11286;5;30;21,932.36;$12,610.51;$276,578,225.62;2;11.198038;12.036527;13.818939;12.607368
11286;5;32;1,446,524.87;$12,555.13;$18,161,314,466.74;39;10.867834;11.70384;13.480979;12.272997
11286;5;33;65,983.48;$12,456.28;$821,908,677.64;25;10.539579;11.373117;13.145009;11.940594
11286;5;11;1,829,626.48;$14,696.13;$26,888,427,046.84;592;9.781141;10.608975;12.368745;11.172152
11356;5;28;18,642,763.30;$12,375.15;$230,707,060,025.75;12;9.388962;12.535577;13.899337;12.952916
11356;5;25;9,531,569.57;$12,890.32;$122,865,003,016.95;167;8.849149;11.98028;13.337808;12.395802
11356;5;26;31,710,576.32;$12,555.08;$398,127,774,929.31;196;8.102278;11.211983;12.559748;11.624427
11356;5;27;881,218.22;$12,481.56;$10,998,975,594.04;80;8.102278;11.211983;12.559748;11.624427
11356;5;29;420,837.63;$12,875.52;$5,418,502,719.60;12;9.497566;12.647296;14.012407;13.065048
11356;5;22;1,088,870.35;$19,977.86;$21,753,299,066.91;340;8.102278;11.211983;12.559748;11.624427
31508;8;0;800,048.40;$18,118.94;$14,496,025,443.95;161;8.937331;9.974849;14.771329;13.432934
13174;8;0;78,448,351.59;$20,185.25;$1,583,499,783,020.93;190;8.661794;10.634624;14.427954;12.941429
103927;8;0;53,589,112.07;$12,475.30;$668,540,322,526.41;150;8.406049;10.51251;11.95724;11.920815
9645;8;0;352,899.37;$27,863.51;$9,833,016,102.71;147;8.107947;9.684835;16.103405;14.302608
53954;5;1;1,565,592.14;$47,269.41;$74,004,624,300.38;98;9.717259;10.225677;13.254995;11.795179
53954;5;8;3,167,500.33;$49,979.94;$158,311,475,593.77;7;10.598283;11.084979;14.168195;12.69382
53954;5;20;1,168,599.10;$13,075.92;$15,280,504,154.00;19;10.267075;10.760159;13.981047;12.449454
53954;5;6;7,998,632.17;$48,993.83;$391,883,610,184.41;304;10.267075;10.755303;13.811281;12.347364
53954;5;11;8,313,825.90;$48,950.28;$406,964,093,116.21;3;10.156892;10.640558;13.695549;12.252908
53954;5;5;660,276.37;$47,207.75;$31,170,160,240.89;2017;9.717259;10.198389;13.247183;11.783496
53954;5;10;2,699,922.57;$47,768.89;$128,972,294,229.70;8;9.827003;10.311299;13.35984;11.923904
53954;5;9;2,519,781.30;$47,172.90;$118,865,391,060.39;37;9.607624;10.103131;13.130894;11.696838
53954;5;4;162,261.89;$47,117.04;$7,645,300,474.38;4;9.170176;10.053085;14.163642;12.025486
53954;5;2;257,877.04;$49,133.16;$12,670,314,881.15;20;10.04682;10.926709;14.012217;12.434974
53954;5;3;1,782,321.00;$45,492.10;$81,081,527,547.42;1303;9.170177;9.644915;12.694914;11.233752
53954;4;12;13,786,371.34;$51,613.34;$711,559,720,920.27;86;11.041437;11.531518;14.614573;13.138145
53954;5;7;2,368,746.22;$49,306.50;$116,794,580,895.29;8;10.377367;10.87692;13.942653;12.495441
53954;5;35;1,683,540.21;$12,404.33;$20,883,185,657.76;164;9.388682;9.870904;12.940544;11.492102
76410;8;0;363,035.81;$16,803.60;$6,100,309,455.58;20;3.836416;16.977016;22.303946;13.565964
76412;8;0;23,923,515.44;$4,319.25;$103,331,679,196.86;93;9.050283;9.434743;19.115946;15.843106
76413;8;0;93,486.08;$30,997.52;$2,897,836,269.78;103;-3.241338;4.598191;20.383598;-3.245188
76414;8;0;1,565,089.19;$2,393.88;$3,746,640,617.69;176;-3.437601;64.76622;52.02269;30.0748
105375;5;44;276,259.25;$11,511.79;$3,180,237,838.40;13;13.868708;13.649512;13.642394;10.278294
21080;8;0;13,199,916.44;$12,879.05;$170,002,412,084.61;8;0.089904;-12.569919;-20.555487;-31.889912
51615;8;0;37,711,346.86;$171.36;$6,462,083,187.15;3;2.370835;-96.34538;21339.16;-53.653107
67673;8;0;949,765.54;$2,767.18;$2,628,169,943.85;1;0.138275;-9.682272;2.840813;-10.682933
74174;5;13;5,130,496.69;$13,111.93;$67,270,699,407.85;1;0.014614;-1.090499;-13.964054;-11.95053
74174;5;16;1,418,698.29;$11,632.94;$16,503,625,742.17;1;0.014614;-1.090499;-14.470406;-12.229182
74174;5;15;2,015,622.91;$13,173.70;$26,553,214,248.28;4;0.014614;-1.090499;-14.463094;-12.224977
74174;5;17;119,656.44;$10,620.28;$1,270,784,665.99;1;0.014614;-1.090499;-14.469739;-12.229092
74174;5;14;2,337,056.25;$12,267.87;$28,670,695,584.02;1;0.014614;-1.090499;-13.422862;-11.76204
86055;5;19;210,381.02;$19,229.44;$4,045,509,091.09;1;6.339482;-37.613026;-31.743954;-16.177385
86055;5;18;613,016.47;$16,955.83;$10,394,202,118.77;1;6.339482;-37.613026;-31.743954;-16.177383
86055;5;31;6,983.53;$23,560.37;$164,534,557.57;1;6.339482;-37.61302;-31.743954;-16.177383
88922;5;24;59,261.36;$19,657.76;$1,164,945,593.85;1;-5.879302;-21.84249;-22.177229;-13.603451
88922;5;21;114,907.66;$19,712.93;$2,265,166,005.39;1;-5.879302;-21.842487;-22.177229;-13.603451
88922;5;23;44,339.01;$19,657.76;$871,605,560.70;1;-5.879301;-21.842487;-22.177229;-13.603451
88922;5;22;131,232.26;$19,634.66;$2,576,700,224.28;1;-5.879301;-21.842487;-22.177229;-13.603451
88922;5;25;152,572.00;$16,415.55;$2,504,553,264.40;1;-5.879302;-21.842487;-22.177229;-13.603451
96583;5;67;917,000;$17,533.30;$16,078,032,937.50;1;0.048;-1.712683;0;0
96583;5;28;10,369,532,322,281.00;$0.01;$69,826,241,165.65;2;0.048;-1.706312;191.93225;125.0747
96583;5;30;550,080,701,255.62;$0.01;$3,704,110,792.09;1;0.048;-1.70632;191.93262;125.076706
96583;5;29;0;$10,000.00;$0.00;0;0;0;0;0
96583;5;66;17,446,096.18;$17,533.30;$305,887,577,964.19;1;0.048;-1.712683;0;0
96938;5;27;131,188.69;$19,750.49;$2,591,040,835.45;1;16.620539;18.783718;49.330975;24.732216
96938;5;26;385,435.80;$19,750.49;$7,612,545,421.80;1;16.620539;18.783718;49.330975;24.732216
98414;5;34;186,156.47;$16,559.29;$3,082,618,024.20;1;21.80578;24.632969;25.989109;25.500326
98414;5;46;160,003.75;$15,133.90;$2,421,481,293.16;1;21.80578;24.632969;25.989109;25.500326
98414;5;33;14,133,908.95;$16,558.49;$234,036,240,042.59;1;21.80578;24.632969;25.989109;25.500326
102465;5;40;397,687.10;$14,683.30;$5,839,359,152.26;10;15.968892;13.780141;7.743402;8.632449
103328;5;36;0;$10,000.00;$0.00;0;0;0;0;0
103328;5;38;61,210.25;$9,079.10;$555,734,083.27;1;-10.170335;22.04002;-83.54186;-33.689804
103328;5;39;0;$10,000.00;$0.00;0;0;0;0;0
103328;5;37;1,272,134.38;$9,079.10;$11,549,837,552.55;1;-10.170335;22.04002;-83.54186;-33.689804
105499;5;42;198,592.18;$8,770.33;$1,741,719,305.69;5;0.024787;-16.691885;-32.677284;-29.005783
105499;5;43;574,555.15;$8,770.33;$5,039,039,256.57;18;0.024787;-16.691885;-32.677284;-29.005783
105499;5;41;0;$10,000.00;$0.00;0;0;0;0;0
106866;5;52;259,603.11;$11,750.98;$3,050,591,060.60;1;17.571445;17.297455;18.366716;14.819051
106866;5;51;5,000;$5,125.21;$25,626,028.93;1;17.571447;-57.153572;-48.679974;-35.977745
110177;5;53;0;$10,000.00;$0.00;0;0;0;12.059621;14.549455
110177;5;55;250,000;$12,169.65;$3,042,413,433.79;1;7.068127;-10.106892;11.424889;14.224577
110177;5;54;247,300;$12,246.97;$3,028,674,999.64;1;7.068127;-10.106892;11.424889;14.224577
111307;5;59;82,902.13;$147,400.14;$12,219,784,734.92;1;-2.950363;20.6304;8.746294;34.318344
111307;5;56;0;$10,000.00;$0.00;0;0;0;0;0
111307;5;58;53,725.79;$11,240.50;$603,904,766.07;1;-2.950364;20.6304;8.746294;0
111307;5;57;597,364.60;$147,400.14;$88,051,623,120.59;1;-2.950363;20.6304;8.746294;34.318344
113006;5;60;9,930,776.27;$10,774.73;$107,001,404,622.74;3;38.08888;24.177198;30.932302;0
113006;5;61;99,402.56;$10,774.57;$1,071,019,395.87;1;38.08888;24.177198;30.928389;0
115474;5;63;1,000;$10,670.18;$10,670,178.11;1;11.501885;12.226545;11.369895;0
115474;5;62;360,000;$10,670.18;$3,841,264,069.76;1;11.501909;12.226539;11.369892;0
115981;5;65;2,500;$58,220.88;$145,552,211.61;1;0;-0.337312;0;0
115981;5;64;506,538.12;$58,215.92;$29,488,581,624.78;1;0;-0.337313;0;0
118007;5;68;13,665,000;$11,104.95;$151,749,184,814.96;2;0;-29.851954;0;0
9438;5;7;3,548,095.24;$10,604.78;$37,626,775,337.04;241;8.144778;11.101681;13.230417;0
9438;5;5;18,855,953.26;$10,662.16;$201,045,100,862.92;13;9.231402;12.217932;14.367997;0
9438;5;1;23,290,913.15;$10,604.78;$246,952,441,178.55;14538;8.144778;11.101681;13.230417;0
9438;5;6;22,855,655.11;$10,676.55;$244,019,471,829.81;6;9.504755;12.498738;14.654168;0
9438;5;4;65,419,151.46;$10,650.66;$696,756,869,549.50;216;9.013209;11.993791;14.139573;0
9438;4;1;136,175.63;$4,000,062.38;$544,711,032,360.65;84;9.504755;12.498738;14.654168;13.461135
9438;5;8;27,997,715.80;$10,633.43;$297,711,749,761.18;56;8.686736;11.658416;13.79779;0
9438;5;9;16,117,655.95;$10,604.78;$170,924,222,269.51;1496;8.144778;11.101681;13.230417;0
9438;5;10;39,821,953.63;$10,633.43;$423,443,954,526.10;60;8.686736;11.658416;13.79779;0
9438;5;3;29,916,593.08;$10,621.96;$317,772,897,157.49;664;8.469628;11.435389;13.570501;0
9438;7;96;231.48;$10,009.20;$2,316,923.89;1;8.686506;0;0;0
9448;8;0;39,091.70;$1,420,863.68;$55,543,977,003.29;485;9.806262;9.531081;14.045393;12.726945
9452;8;0;1,107,950.75;$2,877.20;$3,187,793,059.94;92;5.383967;14.894806;21.824837;13.801941
9453;5;1;27,373,495.07;$3,063.43;$83,856,828,566.74;170;8.851562;11.007467;13.019151;11.934629
9453;5;10;18,284,930.80;$12,533.16;$229,167,965,769.67;7;9.725653;11.898823;13.926615;12.833409
9453;5;7;851,053.40;$12,480.09;$10,616,911,147.32;124;8.525571;10.675038;12.680714;11.59943
9453;5;3;423,785,188.14;$3,078.27;$1,304,524,669,730.12;80;9.069431;11.22964;13.245339;12.158652
9453;5;8;1,186,746.39;$10,021.24;$11,892,668,013.07;1;9.61601;0;0;0
9453;5;6;110,274,364.55;$3,134.55;$345,660,508,577.76;17;9.890323;12.066745;14.097572;13.002729
9453;5;9;20.651;$11,556.96;$238,658.10;1;9.890478;12.066053;14.096959;13.002447
9453;5;5;1,257,178.69;$10,044.06;$12,627,173,763.69;2;9.397052;0;0;0
9453;5;4;3,809,152.01;$3,093.18;$11,782,383,559.80;52;9.287736;11.452257;13.471978;12.383123
