Fecha corte;Nombre Entidad;Cód. Negocio;Cod Transacción
05/03/2024;FIDUCIARIA COLMENA S.A.;10779;24696
05/03/2024;FIDUCIARIA COLMENA S.A.;10779;24697
05/03/2024;FIDUCIARIA COLMENA S.A.;61583;24698
05/03/2024;FIDUCIARIA COLMENA S.A.;61653;24699
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;24700
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;24701
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;24702
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;24703
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;24704
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;24705
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;24706
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;24707
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24708
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24709
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24710
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24711
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24712
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24713
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24714
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24715
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24716
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24717
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;24718
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;81171;24719
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;97207;24720
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;97207;24721
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;115387;24722
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;115387;24723
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;115387;24724
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;115387;24725
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;117050;24726
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;117050;24727
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51968;24728
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51968;24729
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;81171;24730
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;109571;24731
05/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;109571;24732
05/03/2024;ADCAP COLOMBIA S.A.;106809;24733
05/03/2024;ADCAP COLOMBIA S.A.;106809;24734
05/03/2024;ADCAP COLOMBIA S.A.;106809;24735
05/03/2024;ADCAP COLOMBIA S.A.;106809;24736
05/03/2024;ADCAP COLOMBIA S.A.;106810;24737
05/03/2024;ADCAP COLOMBIA S.A.;106813;24738
05/03/2024;ADCAP COLOMBIA S.A.;106814;24739
05/03/2024;ADCAP COLOMBIA S.A.;106817;24740
05/03/2024;ADCAP COLOMBIA S.A.;106814;24741
05/03/2024;ADCAP COLOMBIA S.A.;106817;24742
05/03/2024;ADCAP COLOMBIA S.A.;106811;24743
05/03/2024;ADCAP COLOMBIA S.A.;106812;24744
05/03/2024;ADCAP COLOMBIA S.A.;106816;24745
05/03/2024;ADCAP COLOMBIA S.A.;106818;24746
05/03/2024;ADCAP COLOMBIA S.A.;106820;24747
05/03/2024;ADCAP COLOMBIA S.A.;108402;24748
05/03/2024;ADCAP COLOMBIA S.A.;112099;24749
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24750
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24751
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24752
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24753
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24754
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24755
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24756
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24757
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24758
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24759
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24760
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;24761
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;24762
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;24763
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;24764
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;24765
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24766
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24767
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24768
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24769
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;24770
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24771
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24772
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24773
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24774
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24775
05/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;24776
05/03/2024;BTG PACTUAL S.A.;58564;24777
05/03/2024;BTG PACTUAL S.A.;58564;24778
05/03/2024;BTG PACTUAL S.A.;58564;24779
05/03/2024;BTG PACTUAL S.A.;58564;24780
05/03/2024;BTG PACTUAL S.A.;58564;24781
05/03/2024;BTG PACTUAL S.A.;58564;24782
05/03/2024;BTG PACTUAL S.A.;58699;24783
05/03/2024;BTG PACTUAL S.A.;58699;24784
05/03/2024;BTG PACTUAL S.A.;58699;24785
05/03/2024;BTG PACTUAL S.A.;58699;24786
05/03/2024;BTG PACTUAL S.A.;58877;24787
05/03/2024;BTG PACTUAL S.A.;58877;24788
05/03/2024;BTG PACTUAL S.A.;58877;24789
05/03/2024;BTG PACTUAL S.A.;58877;24790
05/03/2024;BTG PACTUAL S.A.;58877;24791
05/03/2024;BTG PACTUAL S.A.;60200;24792
05/03/2024;BTG PACTUAL S.A.;60200;24793
05/03/2024;BTG PACTUAL S.A.;60273;24794
05/03/2024;BTG PACTUAL S.A.;71258;24795
05/03/2024;BTG PACTUAL S.A.;71258;24796
05/03/2024;BTG PACTUAL S.A.;71258;24797
05/03/2024;BTG PACTUAL S.A.;71258;24798
05/03/2024;BTG PACTUAL S.A.;71259;24799
05/03/2024;BTG PACTUAL S.A.;71259;24800
05/03/2024;BTG PACTUAL S.A.;71259;24801
05/03/2024;BTG PACTUAL S.A.;71259;24802
05/03/2024;BTG PACTUAL S.A.;93624;24803
05/03/2024;BTG PACTUAL S.A.;93624;24804
05/03/2024;BTG PACTUAL S.A.;93624;24805
05/03/2024;BTG PACTUAL S.A.;93624;24806
05/03/2024;BTG PACTUAL S.A.;100095;24807
05/03/2024;BTG PACTUAL S.A.;100095;24808
05/03/2024;BTG PACTUAL S.A.;100095;24809
05/03/2024;BTG PACTUAL S.A.;100095;24810
05/03/2024;BTG PACTUAL S.A.;100095;24811
05/03/2024;BTG PACTUAL S.A.;107024;24812
05/03/2024;BTG PACTUAL S.A.;107024;24813
05/03/2024;BTG PACTUAL S.A.;108638;24814
05/03/2024;BTG PACTUAL S.A.;108638;24815
05/03/2024;BTG PACTUAL S.A.;108638;24816
05/03/2024;BTG PACTUAL S.A.;108638;24817
05/03/2024;BTG PACTUAL S.A.;108638;24818
05/03/2024;BTG PACTUAL S.A.;60348;24819
05/03/2024;BTG PACTUAL S.A.;85000;24820
05/03/2024;BTG PACTUAL S.A.;87268;24821
05/03/2024;ALIANZA FIDUCIARIA S.A.;10824;24822
05/03/2024;ALIANZA FIDUCIARIA S.A.;10824;24823
05/03/2024;ALIANZA FIDUCIARIA S.A.;10824;24824
05/03/2024;ALIANZA FIDUCIARIA S.A.;10824;24825
05/03/2024;ALIANZA FIDUCIARIA S.A.;10824;24826
05/03/2024;ALIANZA FIDUCIARIA S.A.;10824;24827
05/03/2024;ALIANZA FIDUCIARIA S.A.;10824;24828
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24829
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24830
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24831
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24832
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24833
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24834
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24835
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24836
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24837
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24838
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24839
05/03/2024;ALIANZA FIDUCIARIA S.A.;10936;24840
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24841
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24842
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24843
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24844
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24845
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24846
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24847
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24848
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24849
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24850
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24851
05/03/2024;ALIANZA FIDUCIARIA S.A.;18462;24852
05/03/2024;ALIANZA FIDUCIARIA S.A.;67403;24853
05/03/2024;ALIANZA FIDUCIARIA S.A.;67403;24854
05/03/2024;ALIANZA FIDUCIARIA S.A.;67403;24855
05/03/2024;ALIANZA FIDUCIARIA S.A.;67403;24856
05/03/2024;ALIANZA FIDUCIARIA S.A.;67403;24857
05/03/2024;ALIANZA FIDUCIARIA S.A.;67403;24858
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24859
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24860
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24861
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24862
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24863
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24864
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24865
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24866
05/03/2024;ALIANZA FIDUCIARIA S.A.;67404;24867
05/03/2024;ALIANZA FIDUCIARIA S.A.;73723;24868
05/03/2024;ALIANZA FIDUCIARIA S.A.;73723;24869
05/03/2024;ALIANZA FIDUCIARIA S.A.;73723;24870
05/03/2024;ALIANZA FIDUCIARIA S.A.;91394;24871
05/03/2024;ALIANZA FIDUCIARIA S.A.;91394;24872
05/03/2024;ALIANZA FIDUCIARIA S.A.;91394;24873
05/03/2024;ALIANZA FIDUCIARIA S.A.;91394;24874
05/03/2024;ALIANZA FIDUCIARIA S.A.;91394;24875
05/03/2024;ALIANZA FIDUCIARIA S.A.;96832;24876
05/03/2024;ALIANZA FIDUCIARIA S.A.;96832;24877
05/03/2024;ALIANZA FIDUCIARIA S.A.;96832;24878
05/03/2024;ALIANZA FIDUCIARIA S.A.;96832;24879
05/03/2024;ALIANZA FIDUCIARIA S.A.;96832;24880
05/03/2024;ALIANZA FIDUCIARIA S.A.;97466;24881
05/03/2024;ALIANZA FIDUCIARIA S.A.;97466;24882
05/03/2024;ALIANZA FIDUCIARIA S.A.;97466;24883
05/03/2024;ALIANZA FIDUCIARIA S.A.;97466;24884
05/03/2024;ALIANZA FIDUCIARIA S.A.;97466;24885
05/03/2024;ALIANZA FIDUCIARIA S.A.;97466;24886
05/03/2024;ALIANZA FIDUCIARIA S.A.;97466;24887
05/03/2024;ALIANZA FIDUCIARIA S.A.;97588;24888
05/03/2024;ALIANZA FIDUCIARIA S.A.;97588;24889
05/03/2024;ALIANZA FIDUCIARIA S.A.;97588;24890
05/03/2024;ALIANZA FIDUCIARIA S.A.;97588;24891
05/03/2024;ALIANZA FIDUCIARIA S.A.;101366;24892
05/03/2024;ALIANZA FIDUCIARIA S.A.;101366;24893
05/03/2024;ALIANZA FIDUCIARIA S.A.;101366;24894
05/03/2024;ALIANZA FIDUCIARIA S.A.;101366;24895
05/03/2024;ALIANZA FIDUCIARIA S.A.;101366;24896
05/03/2024;ALIANZA FIDUCIARIA S.A.;102610;24897
05/03/2024;ALIANZA FIDUCIARIA S.A.;102610;24898
05/03/2024;ALIANZA FIDUCIARIA S.A.;102610;24899
05/03/2024;ALIANZA FIDUCIARIA S.A.;107463;24900
05/03/2024;ALIANZA FIDUCIARIA S.A.;107463;24901
05/03/2024;ALIANZA FIDUCIARIA S.A.;107463;24902
05/03/2024;ALIANZA FIDUCIARIA S.A.;107463;24903
05/03/2024;ALIANZA FIDUCIARIA S.A.;108387;24904
05/03/2024;ALIANZA FIDUCIARIA S.A.;108387;24905
05/03/2024;ALIANZA FIDUCIARIA S.A.;108387;24906
05/03/2024;ALIANZA FIDUCIARIA S.A.;108387;24907
05/03/2024;ALIANZA FIDUCIARIA S.A.;108387;24908
05/03/2024;ALIANZA FIDUCIARIA S.A.;108387;24909
05/03/2024;ALIANZA FIDUCIARIA S.A.;110358;24910
05/03/2024;ALIANZA FIDUCIARIA S.A.;110358;24911
05/03/2024;ALIANZA FIDUCIARIA S.A.;110358;24912
05/03/2024;ALIANZA FIDUCIARIA S.A.;110358;24913
05/03/2024;ALIANZA FIDUCIARIA S.A.;110358;24914
05/03/2024;ALIANZA FIDUCIARIA S.A.;112335;24915
05/03/2024;ALIANZA FIDUCIARIA S.A.;112335;24916
05/03/2024;ALIANZA FIDUCIARIA S.A.;112335;24917
05/03/2024;ALIANZA FIDUCIARIA S.A.;112335;24918
05/03/2024;ALIANZA FIDUCIARIA S.A.;112335;24919
05/03/2024;ALIANZA FIDUCIARIA S.A.;112335;24920
05/03/2024;ALIANZA FIDUCIARIA S.A.;112618;24921
05/03/2024;ALIANZA FIDUCIARIA S.A.;112618;24922
05/03/2024;ALIANZA FIDUCIARIA S.A.;112618;24923
05/03/2024;ALIANZA FIDUCIARIA S.A.;112618;24924
05/03/2024;ALIANZA FIDUCIARIA S.A.;113579;24925
05/03/2024;ALIANZA FIDUCIARIA S.A.;113579;24926
05/03/2024;ALIANZA FIDUCIARIA S.A.;113579;24927
05/03/2024;ALIANZA FIDUCIARIA S.A.;113579;24928
05/03/2024;ALIANZA FIDUCIARIA S.A.;113579;24929
05/03/2024;ALIANZA FIDUCIARIA S.A.;113579;24930
05/03/2024;ALIANZA FIDUCIARIA S.A.;115466;24931
05/03/2024;ALIANZA FIDUCIARIA S.A.;115466;24932
05/03/2024;ALIANZA FIDUCIARIA S.A.;115466;24933
05/03/2024;ALIANZA FIDUCIARIA S.A.;115466;24934
05/03/2024;ALIANZA FIDUCIARIA S.A.;115466;24935
05/03/2024;ALIANZA FIDUCIARIA S.A.;115466;24936
05/03/2024;ALIANZA FIDUCIARIA S.A.;115723;24937
05/03/2024;ALIANZA FIDUCIARIA S.A.;115723;24938
05/03/2024;ALIANZA FIDUCIARIA S.A.;115723;24939
05/03/2024;ALIANZA FIDUCIARIA S.A.;117569;24940
05/03/2024;ALIANZA FIDUCIARIA S.A.;117569;24941
05/03/2024;ALIANZA FIDUCIARIA S.A.;117569;24942
05/03/2024;ALIANZA FIDUCIARIA S.A.;118816;24943
05/03/2024;ALIANZA FIDUCIARIA S.A.;118816;24944
05/03/2024;ALIANZA FIDUCIARIA S.A.;118816;24945
05/03/2024;ALIANZA FIDUCIARIA S.A.;34163;24946
05/03/2024;ALIANZA FIDUCIARIA S.A.;27283;24947
05/03/2024;ALIANZA FIDUCIARIA S.A.;28403;24948
05/03/2024;ALIANZA FIDUCIARIA S.A.;28405;24949
05/03/2024;ALIANZA FIDUCIARIA S.A.;34630;24950
05/03/2024;ALIANZA FIDUCIARIA S.A.;34644;24951
05/03/2024;ALIANZA FIDUCIARIA S.A.;38802;24952
05/03/2024;ALIANZA FIDUCIARIA S.A.;50261;24953
05/03/2024;ALIANZA FIDUCIARIA S.A.;50272;24954
05/03/2024;ALIANZA FIDUCIARIA S.A.;50276;24955
05/03/2024;ALIANZA FIDUCIARIA S.A.;50277;24956
05/03/2024;ALIANZA FIDUCIARIA S.A.;50278;24957
05/03/2024;ALIANZA FIDUCIARIA S.A.;50280;24958
05/03/2024;ALIANZA FIDUCIARIA S.A.;50283;24959
05/03/2024;ALIANZA FIDUCIARIA S.A.;50287;24960
05/03/2024;ALIANZA FIDUCIARIA S.A.;50304;24961
05/03/2024;ALIANZA FIDUCIARIA S.A.;50410;24962
05/03/2024;ALIANZA FIDUCIARIA S.A.;50411;24963
05/03/2024;ALIANZA FIDUCIARIA S.A.;50439;24964
05/03/2024;ALIANZA FIDUCIARIA S.A.;50518;24965
05/03/2024;ALIANZA FIDUCIARIA S.A.;54582;24966
05/03/2024;ALIANZA FIDUCIARIA S.A.;58247;24967
05/03/2024;ALIANZA FIDUCIARIA S.A.;64114;24968
05/03/2024;ALIANZA FIDUCIARIA S.A.;64114;24969
05/03/2024;ALIANZA FIDUCIARIA S.A.;64114;24970
05/03/2024;ALIANZA FIDUCIARIA S.A.;64129;24971
05/03/2024;ALIANZA FIDUCIARIA S.A.;65869;24972
05/03/2024;ALIANZA FIDUCIARIA S.A.;66289;24973
05/03/2024;ALIANZA FIDUCIARIA S.A.;66652;24974
05/03/2024;ALIANZA FIDUCIARIA S.A.;66857;24975
05/03/2024;ALIANZA FIDUCIARIA S.A.;71191;24976
05/03/2024;ALIANZA FIDUCIARIA S.A.;71323;24977
05/03/2024;ALIANZA FIDUCIARIA S.A.;71323;24978
05/03/2024;ALIANZA FIDUCIARIA S.A.;73317;24979
05/03/2024;ALIANZA FIDUCIARIA S.A.;73493;24980
05/03/2024;ALIANZA FIDUCIARIA S.A.;75716;24981
05/03/2024;ALIANZA FIDUCIARIA S.A.;75995;24982
05/03/2024;ALIANZA FIDUCIARIA S.A.;75995;24983
05/03/2024;ALIANZA FIDUCIARIA S.A.;88247;24984
05/03/2024;ALIANZA FIDUCIARIA S.A.;88247;24985
05/03/2024;ALIANZA FIDUCIARIA S.A.;88247;24986
05/03/2024;ALIANZA FIDUCIARIA S.A.;88247;24987
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24988
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24989
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24990
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24991
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24992
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24993
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24994
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24995
05/03/2024;ALIANZA FIDUCIARIA S.A.;89435;24996
05/03/2024;ALIANZA FIDUCIARIA S.A.;89854;24997
05/03/2024;ALIANZA FIDUCIARIA S.A.;89854;24998
05/03/2024;ALIANZA FIDUCIARIA S.A.;89854;24999
05/03/2024;ALIANZA FIDUCIARIA S.A.;90256;25000
05/03/2024;ALIANZA FIDUCIARIA S.A.;90256;25001
05/03/2024;ALIANZA FIDUCIARIA S.A.;94490;25002
05/03/2024;ALIANZA FIDUCIARIA S.A.;94490;25003
05/03/2024;ALIANZA FIDUCIARIA S.A.;94490;25004
05/03/2024;ALIANZA FIDUCIARIA S.A.;94490;25005
05/03/2024;ALIANZA FIDUCIARIA S.A.;94490;25006
05/03/2024;ALIANZA FIDUCIARIA S.A.;94490;25007
05/03/2024;ALIANZA FIDUCIARIA S.A.;94490;25008
05/03/2024;ALIANZA FIDUCIARIA S.A.;95663;25009
05/03/2024;ALIANZA FIDUCIARIA S.A.;95663;25010
05/03/2024;ALIANZA FIDUCIARIA S.A.;99250;25011
05/03/2024;ALIANZA FIDUCIARIA S.A.;99251;25012
05/03/2024;ALIANZA FIDUCIARIA S.A.;102088;25013
05/03/2024;ALIANZA FIDUCIARIA S.A.;102362;25014
05/03/2024;ALIANZA FIDUCIARIA S.A.;102362;25015
05/03/2024;ALIANZA FIDUCIARIA S.A.;102363;25016
05/03/2024;ALIANZA FIDUCIARIA S.A.;102363;25017
05/03/2024;ALIANZA FIDUCIARIA S.A.;102363;25018
05/03/2024;ALIANZA FIDUCIARIA S.A.;102364;25019
05/03/2024;ALIANZA FIDUCIARIA S.A.;102364;25020
05/03/2024;ALIANZA FIDUCIARIA S.A.;104027;25021
05/03/2024;ALIANZA FIDUCIARIA S.A.;106232;25022
05/03/2024;ALIANZA FIDUCIARIA S.A.;109445;25023
05/03/2024;ALIANZA FIDUCIARIA S.A.;109445;25024
05/03/2024;ALIANZA FIDUCIARIA S.A.;110153;25025
05/03/2024;ALIANZA FIDUCIARIA S.A.;113190;25026
05/03/2024;ALIANZA FIDUCIARIA S.A.;114155;25027
05/03/2024;ALIANZA FIDUCIARIA S.A.;114991;25028
05/03/2024;ALIANZA FIDUCIARIA S.A.;114991;25029
05/03/2024;ALIANZA FIDUCIARIA S.A.;117568;25030
05/03/2024;ALIANZA FIDUCIARIA S.A.;117755;25031
05/03/2024;ALIANZA FIDUCIARIA S.A.;117755;25032
05/03/2024;FIDUCIARIA POPULAR S.A.;11286;25033
05/03/2024;FIDUCIARIA POPULAR S.A.;11286;25034
05/03/2024;FIDUCIARIA POPULAR S.A.;11286;25035
05/03/2024;FIDUCIARIA POPULAR S.A.;11286;25036
05/03/2024;FIDUCIARIA POPULAR S.A.;11286;25037
05/03/2024;FIDUCIARIA POPULAR S.A.;11286;25038
05/03/2024;FIDUCIARIA POPULAR S.A.;11286;25039
05/03/2024;FIDUCIARIA POPULAR S.A.;11286;25040
05/03/2024;FIDUCIARIA POPULAR S.A.;11356;25041
05/03/2024;FIDUCIARIA POPULAR S.A.;11356;25042
05/03/2024;FIDUCIARIA POPULAR S.A.;11356;25043
05/03/2024;FIDUCIARIA POPULAR S.A.;11356;25044
05/03/2024;FIDUCIARIA POPULAR S.A.;11356;25045
05/03/2024;FIDUCIARIA POPULAR S.A.;11356;25046
05/03/2024;FIDUCIARIA POPULAR S.A.;31508;25047
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;13174;25048
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103927;25049
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;9645;25050
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25051
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25052
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25053
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25054
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25055
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25056
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25057
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25058
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25059
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25060
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25061
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25062
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25063
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;53954;25064
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76410;25065
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76412;25066
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76413;25067
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;76414;25068
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105375;25069
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;21080;25070
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;51615;25071
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;67673;25072
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;25073
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;25074
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;25075
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;25076
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;74174;25077
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;25078
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;25079
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;86055;25080
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;25081
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;25082
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;25083
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;25084
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;25085
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;25086
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;25087
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;25088
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;25089
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;25090
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96938;25091
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96938;25092
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;25093
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;25094
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;25095
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;102465;25096
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;25097
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;25098
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;25099
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;25100
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;25101
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;25102
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;25103
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;106866;25104
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;106866;25105
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;25106
05/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;25107
